@id,@type,addr:housenumber,addr:street,addr:postcode
1851676356,node,3039,Place Bertrand,
1851676360,node,3039,Place Bertrand,
1851676365,node,3039,Rue Patenaude,
1851676369,node,304,Rue des Busards,
1851676372,node,3040,Chemin Sainte-Marie,
1851676387,node,3040,Rue Patenaude,
1851676392,node,3041,Chemin Saint-Pierre,
1851676396,node,3041,Place Longval,
1851676400,node,3041,Rue Jeannotte,
1851676404,node,3042,Place Bertrand,
1851676408,node,3042,Place Longval,
1851676410,node,3043,Chemin Sainte-Marie,
1851676428,node,3043,Place Bertrand,
1851676434,node,3043,Rue Perrier,
1851676438,node,3044,Boulevard de Mascouche,
1851676442,node,3045,Rue Demers,
1851676443,node,3045,Rue Patenaude,
1851676444,node,3046,Chemin Saint-Pierre,
1851676464,node,3046,Place Daveluy,
1851676468,node,3046,Rue Demers,
1851676471,node,3048,Rue Jeannotte,
1851676472,node,3049,Chemin Saint-Pierre,
1851676474,node,305,Place Corbeil,
1851676475,node,305,Place Larose,
1851676478,node,305,Rue Bohémier,
1851676512,node,3050,Place Daveluy,
1851676516,node,3051,Rue Patenaude,
1851676518,node,3052,Rue Gauthier,
1851676520,node,3053,Place Longval,
1851676522,node,3054,Place Bertrand,
1851676525,node,3054,Place Longval,
1851676560,node,3054,Rue Godbout,
1851676561,node,3055,Place Bertrand,
1851676563,node,3055,Rue Perrier,
1851676564,node,3060,Avenue Bourque,
1851676566,node,3060,Rue Perrier,
1851676570,node,3061,Avenue Bourque,
1851676589,node,3061,Rue Godbout,
1851676591,node,3062,Rue Patenaude,
1851676592,node,3063,Avenue Bourque,
1851676594,node,3065,Boulevard de Mascouche,
1851676595,node,3065,Rue Pelletier,
1851676597,node,3066,Avenue Bourque,
1851676600,node,3068,Boulevard de Mascouche,
1851676620,node,3068,Rue Pelletier,
1851676622,node,3069,Avenue Bourque,
1851676623,node,3072,Avenue Bourque,
1851676624,node,3072,Boulevard de Mascouche,
1851676626,node,3072,Boulevard de Mascouche,
1851676628,node,3072,Rue Patenaude,
1851676647,node,3074,Chemin Saint-Pierre,
1851676651,node,3075,Boulevard de Mascouche,
1851676652,node,3078,Rue Patenaude,
1851676653,node,3079,Rue Bourgouin,
1851676655,node,3081,Chemin Saint-Pierre,
1851676656,node,3082,Rue Bourgouin,
1851676658,node,3082,Rue Lemire,
1851676680,node,3083,Rue Patenaude,
1851676681,node,3090,Chemin Sainte-Marie,
1851676683,node,3090,Place Borduas,
1851676684,node,3092,Rue Bourgouin,
1851676685,node,3093,Chemin Sainte-Marie,
1851676688,node,3094,Avenue Bourque,
1851676710,node,3094,Place Borduas,
1851676711,node,3095,Avenue Bourque,
1851676712,node,3095,Rue Lemire,
1851676713,node,3097,Chemin Sainte-Marie,
1851676714,node,3097,Rue Patenaude,
1851676716,node,3098,Rue Patenaude,
1851676720,node,3098,Rue Pelletier,
1851676739,node,3099,Avenue Bourque,
1851676740,node,3099,Rue Bourgouin,
1851676741,node,3099,Rue Pelletier,
1851676743,node,310,Place Corbeil,
1851676745,node,310,Place Corbeil,
1851676749,node,310,Place Larose,
1851676776,node,310,Rue Bohémier,
1851676780,node,3100,Avenue Bourque,
1851676784,node,3100,Boulevard de Mascouche,
1851676787,node,3100,Boulevard de Mascouche,
1851676790,node,3100,Chemin Sainte-Marie,
1851676793,node,3100,Chemin Sainte-Marie,
1851676833,node,3101,Chemin Sainte-Marie,
1851676838,node,3107,Rue Lemire,
1851676843,node,3110,Place Borduas,
1851676847,node,3110,Rue Lemire,
1851676851,node,3114,Place Borduas,
1851676856,node,3122,Place Borduas,
1851676859,node,3130,Place Borduas,
1851676895,node,3131,Boulevard de Mascouche,
1851676900,node,317,Place Larose,
1851676903,node,3175,Avenue de la Gare,
1851676904,node,3175,Avenue de la Gare,
1851676906,node,3175,Rue Louis-Hébert,
1851676911,node,319,Avenue de l'Étang,
1851676948,node,320,Montée Masson,
1851676949,node,320,Place Corbeil,
1851676950,node,320,Place Larose,
1851676951,node,320,Rue Bohémier,
1851676954,node,3200,Avenue de la Gare,
1851676959,node,3200,Rue Louis-Hébert,
1851676965,node,322,Avenue de l'Étang,
1851676999,node,3245,Rue Marconi,
1851677000,node,325,Place Corbeil,
1851677001,node,325,Place Larose,
1851677006,node,325,Place Larose,
1851677012,node,325,Rue des Busards,
1851677017,node,3250,Rue Marconi,
1851677047,node,3257,Rue De Musset,
1851677048,node,3259,Rue des Amis,
1851677054,node,3260,Rue Amicale,
1851677059,node,3260,Rue De Musset,
1851677065,node,3260,Rue des Amis,
1851677072,node,3264,Rue Amicale,
1851677098,node,3268,Rue Amicale,
1851677102,node,327,Place Corbeil,
1851677105,node,3272,Rue Amicale,
1851677112,node,3273,Rue de Chambly,
1851677117,node,3273,Rue des Amis,
1851677123,node,3274,Rue des Amis,
1851677130,node,3278,Rue de Chambly,
1851677153,node,3286,Avenue de Charlevoix,
1851677159,node,329,Avenue de l'Étang,
1851677164,node,329,Rue Louis-Hébert,
1851677170,node,3290,Rue Saint-Martin,
1851677177,node,3291,Avenue de Charlevoix,
1851677183,node,3293,Chemin Sainte-Marie,
1851677206,node,3293,Chemin Sainte-Marie,
1851677210,node,3293,Rue De Musset,
1851677217,node,3295,Rue Saint-Martin,
1851677224,node,3298,Rue De Musset,
1851677229,node,3298,Rue de Chambly,
1851677233,node,3299,Rue de Chambly,
1851677236,node,330,Place Larose,
1851677251,node,330,Place de Rochefort,
1851677256,node,330,Place de Rochefort,
1851677259,node,3306,Rue de Richelieu,
1851677263,node,3307,Chemin Sainte-Marie,
1851677267,node,3307,Rue Marconi,
1851677271,node,3307,Rue de Richelieu,
1851677296,node,3308,Rue De Musset,
1851677302,node,3310,Avenue de Charlevoix,
1851677311,node,3311,Avenue de Charlevoix,
1851677319,node,3320,Avenue de Charlevoix,
1851677324,node,3320,Chemin Sainte-Marie,
1851677328,node,3320,Chemin Sainte-Marie,
1851677330,node,3320,Rue De Musset,
1851677360,node,3320,Rue Marconi,
1851677368,node,3323,Rue Saint-Laurent,
1851677373,node,3327,Chemin Sainte-Marie,
1851677377,node,3329,Avenue de Charlevoix,
1851677381,node,3330,Rue De Musset,
1851677382,node,3331,Rue De Musset,
1851677415,node,3332,Avenue de Charlevoix,
1851677420,node,3333,Avenue de Charlevoix,
1851677425,node,3333,Rue de l'Aéroport,
1851677428,node,3334,Rue Saint-Laurent,
1851677429,node,3335,Chemin Sainte-Marie,
1851677432,node,3337,Avenue de Charlevoix,
1851677466,node,334,Place Corbeil,
1851677470,node,3340,Avenue de Charlevoix,
1851677475,node,3347,Rue de Papineau,
1851677478,node,3348,Rue de Papineau,
1851677482,node,3349,Rue Montcalm,
1851677487,node,335,Montée Masson,
1851677490,node,335,Place de Cheverny,
1851677522,node,335,Place de Rochefort,
1851677528,node,335,Rue des Busards,
1851677531,node,3350,Rue Montcalm,
1851677535,node,3352,Rue de Vanier,
1851677539,node,3353,Rue de Vanier,
1851677542,node,3355,Rue De Musset,
1851677576,node,3356,Rue De Musset,
1851677581,node,3357,Rue de Papineau,
1851677586,node,3358,Rue de Papineau,
1851677590,node,3360,Chemin Sainte-Marie,
1851677594,node,3361,Rue De Musset,
1851677596,node,3362,Rue de Papineau,
1851677599,node,3365,Rue Saint-Laurent,
1851677633,node,3365,Rue de Papineau,
1851677638,node,3366,Rue De Musset,
1851677641,node,3366,Rue Saint-Laurent,
1851677642,node,337,Place Corbeil,
1851677645,node,3370,Rue de Champlain,
1851677648,node,3371,Rue de Richelieu,
1851677686,node,3372,Rue de Richelieu,
1851677689,node,3375,Rue Saint-Martin,
1851677690,node,3376,Rue de Champlain,
1851677693,node,3380,Avenue de Charlevoix,
1851677694,node,3380,Rue de Champlain,
1851677698,node,3381,Avenue de Charlevoix,
1851677735,node,3385,Avenue de Charlevoix,
1851677737,node,3386,Rue Saint-Martin,
1851677738,node,3390,Avenue de Charlevoix,
1851677740,node,3391,Rue De Musset,
1851677745,node,3391,Rue de Viau,
1851677750,node,3392,Rue De Musset,
1851677755,node,3392,Rue de Viau,
1851677782,node,3393,Chemin Sainte-Marie,
1851677784,node,3393,Rue de Champlain,
1851677787,node,3394,Chemin Sainte-Marie,
1851677791,node,3394,Rue Saint-Martin,
1851677795,node,3394,Rue Saint-Martin,
1851677798,node,3395,Rue Saint-Martin,
1851677813,node,3396,Rue De Musset,
1851677817,node,3399,Rue De Musset,
1851677821,node,340,Place de Cheverny,
1851677824,node,3400,Rue de Champlain,
1851677828,node,3401,Rue De Musset,
1851677832,node,3402,Rue De Musset,
1851677836,node,3403,Rue Saint-Martin,
1851677849,node,3403,Rue de Vanier,
1851677854,node,3404,Rue de Vanier,
1851677857,node,3405,Rue de Papineau,
1851677861,node,3405,Rue de Vanier,
1851677865,node,3406,Rue de Papineau,
1851677869,node,3408,Rue Montcalm,
1851677881,node,3409,Rue Montcalm,
1851677885,node,3409,Rue de Champlain,
1851677890,node,3409,Rue de Vanier,
1851677893,node,3413,Avenue de Charlevoix,
1851677897,node,3413,Rue de Champlain,
1851677900,node,3414,Avenue de Charlevoix,
1851677901,node,3418,Avenue de Charlevoix,
1851677922,node,3420,Rue de Champlain,
1851677924,node,3423,Avenue de Charlevoix,
1851677926,node,344,Rue Terry-Fox,
1851677927,node,3446,Avenue de Charlevoix,
1851677928,node,3451,Rue de Viau,
1851677933,node,3456,Rue de Jean-Talon,
1851677953,node,3456,Rue de Viau,
1851677955,node,3457,Rue de Champlain,
1851677959,node,3458,Rue de Champlain,
1851677963,node,346,Rue des Busards,
1851677967,node,3471,Rue de Jean-Talon,
1851677971,node,3475,Rue de l'Aéroport,
1851677988,node,3477,Avenue de Charlevoix,
1851677997,node,3483,Rue de Jean-Talon,
1851678001,node,3486,Rue de Jean-Talon,
1851678006,node,3489,Avenue de Charlevoix,
1851678009,node,3489,Rue de Jean-Talon,
1851678010,node,3489,Rue de Jean-Talon,
1851678030,node,3494,Rue de Jean-Talon,
1851678034,node,3496,Rue de Jean-Talon,
1851678036,node,3499,Rue de Jean-Talon,
1851678037,node,350,Avenue de l'Étang,
1851678038,node,350,Rue Bohémier,
1851678039,node,350,Rue des Busards,
1851678044,node,3500,Rue de l'Aéroport,
1851678046,node,3504,Rue de Jean-Talon,
1851678047,node,353,Avenue de l'Étang,
1851678048,node,3534,Chemin Saint-Pierre,
1851678049,node,3537,Chemin Saint-Pierre,
1851678051,node,3549,Rue de Jean-Talon,
1851678052,node,355,Rue Bohémier,
1851678065,node,355,Rue Bohémier,
1851678066,node,355,Rue des Busards,
1851678068,node,3550,Rue de Jean-Talon,
1851678069,node,357,Avenue de l'Étang,
1851678070,node,3575,Chemin Sainte-Marie,
1851678072,node,3577,Chemin Sainte-Marie,
1851678075,node,3600,Avenue de la Gare,
1851678077,node,3601,Avenue de la Gare,
1851678078,node,3601,Avenue de la Gare,
1851678079,node,362,Avenue de l'Étang,
1851678081,node,3632,Chemin Saint-Pierre,
1851678082,node,371,Rue Terry-Fox,
1851678090,node,373,Avenue Crépeau,
1851678094,node,377,Avenue Crépeau,
1851678099,node,3773,Chemin Saint-Pierre,
1851678103,node,378,Avenue de l'Étang,
1851678105,node,378,Rue Caron,
1851678107,node,393,Rue Parent,
1851678108,node,394,Avenue Crépeau,
1851678120,node,395,Montée Masson,
1851678122,node,395,Rue Terry-Fox,
1851678124,node,396,Avenue Crépeau,
1851678128,node,399,Avenue Crépeau,
1851678149,node,400,Avenue Crépeau,
1851678153,node,400,Avenue de l'Étang,
1851678156,node,409,Avenue Crépeau,
1851678160,node,410,Avenue de l'Étang,
1851678163,node,418,Avenue Crépeau,
1851678166,node,420,Rue Parent,
1851678170,node,423,Rue des Busards,
1851678183,node,424,Rue Terry-Fox,
1851678187,node,425,Rue Caron,
1851678191,node,428,Rue Terry-Fox,
1851678194,node,429,Avenue de l'Étang,
1851678196,node,435,Avenue de l'Étang,
1851678197,node,435,Rue Marchand,
1851678220,node,441,Avenue Crépeau,
1851678223,node,442,Avenue Crépeau,
1851678229,node,443,Rue Marchand,
1851678237,node,446,Avenue Crépeau,
1851678244,node,446,Rue Pronovost,
1851678292,node,447,Avenue Crépeau,
1851678297,node,449,Rue Marchand,
1851678308,node,450,Rue Sicard,
1851678314,node,456,Rue Marchand,
1851678319,node,457,Rue Terry-Fox,
1851678367,node,458,Avenue Crépeau,
1851678620,node,459,Avenue Crépeau,
1851678627,node,464,Avenue de l'Étang,
1851678695,node,465,Avenue Crépeau,
1851678702,node,466,Avenue Crépeau,
1851678710,node,466,Avenue de l'Étang,
1851678720,node,467,Rue Caron,
1851678728,node,469,Montée Masson,
1851678735,node,470,Place des Tourterelles,
1851678742,node,473,Rue Parent,
1851678754,node,473,Rue Pronovost,
1851678759,node,475,Montée Masson,
1851678766,node,477,Rue Deslongchamps,
1851678772,node,477,Rue Parent,
1851678779,node,477,Rue des Martins-Pêcheurs,
1851678786,node,479,Avenue de l'Étang,
1851678798,node,480,Rue Deslongchamps,
1851678802,node,483,Avenue de l'Étang,
1851678809,node,484,Rue des Martins-Pêcheurs,
1851678816,node,486,Rue Parent,
1851678823,node,489,Avenue de l'Étang,
1851678830,node,490,Place du Martinet,
1851678843,node,490,Rue Parent,
1851678847,node,491,Place du Martinet,
1851678853,node,493,Avenue de l'Étang,
1851678860,node,496,Rue Marchand,
1851678868,node,498,Rue Terry-Fox,
1851678876,node,499,Croissant des Carouges,
1851678880,node,50,Montée Masson,
1851678892,node,50,Montée Masson,
1851678898,node,500,Avenue de la Gare,
1851678905,node,500,Place des Pluviers,
1851678913,node,500,Rue Caron,
1851678920,node,500,Rue du Grand-Héron,
1851678925,node,501,Rue Lambert,
1851678937,node,502,Croissant des Carouges,
1851678943,node,504,Rue Lambert,
1851678950,node,504,Rue Terry-Fox,
1851678957,node,505,Place des Pluviers,
1851678964,node,505,Rue Marchand,
1851678969,node,505,Rue Terry-Fox,
1851678973,node,507,Rue Terry-Fox,
1851678987,node,508,Place du Martinet,
1851678993,node,510,Place des Tourterelles,
1851679001,node,510,Rue Parent,
1851679008,node,511,Rue Marchand,
1851679015,node,512,Avenue de l'Étang,
1851679019,node,513,Avenue Crépeau,
1851679032,node,513,Place du Martinet,
1851679039,node,515,Rue Marchand,
1851679046,node,516,Avenue de l'Étang,
1851679054,node,517,Avenue Crépeau,
1851679059,node,517,Avenue de l'Étang,
1851679063,node,517,Montée Masson,
1851679067,node,517,Rue Parent,
1851679081,node,517,Rue Pronovost,
1851679085,node,518,Avenue Crépeau,
1851679090,node,521,Avenue de l'Étang,
1851679092,node,521,Rue Parent,
1851679093,node,521,Rue Parent,
1851679094,node,521,Rue du Grand-Héron,
1851679106,node,523,Rue du Grand-Héron,
1851679111,node,524,Avenue Crépeau,
1851679115,node,524,Rue du Grand-Héron,
1851679117,node,525,Rue Lambert,
1851679118,node,525,Rue du Grand-Héron,
1851679119,node,528,Rue Lambert,
1851679137,node,530,Rue Pronovost,
1851679141,node,530,Rue du Grand-Héron,
1851679146,node,531,Rue Chauveau,
1851679148,node,531,Rue du Grand-Héron,
1851679149,node,532,Rue Lambert,
1851679150,node,540,Rue Lambert,
1851679152,node,540,Rue Marchand,
1851679170,node,540,Rue Parent,
1851679172,node,541,Rue Parent,
1851679173,node,544,Rue Marchand,
1851679174,node,544,Rue Parent,
1851679175,node,544,Rue du Grand-Héron,
1851679178,node,548,Rue Marchand,
1851679196,node,549,Rue Parent,
1851679198,node,549,Rue Terry-Fox,
1851679199,node,55,Montée Masson,
1851679200,node,55,Montée Masson,
1851679201,node,550,Avenue Crépeau,
1851679204,node,551,Rue Marchand,
1851679208,node,553,Avenue Crépeau,
1851679223,node,553,Rue Parent,
1851679224,node,554,Avenue Crépeau,
1851679225,node,554,Rue Parent,
1851679226,node,555,Rue des Éperviers,
1851679230,node,555,Rue du Grand-Héron,
1851679233,node,556,Rue Brien,
1851679249,node,556,Rue Chauveau,
1851679250,node,557,Avenue Crépeau,
1851679251,node,559,Rue Deslongchamps,
1851679252,node,560,Place des Colibris,
1851679256,node,561,Avenue Crépeau,
1851679259,node,561,Rue du Grand-Héron,
1851679279,node,562,Avenue Crépeau,
1851679283,node,565,Avenue Crépeau,
1851679284,node,565,Rue Brien,
1851679285,node,566,Avenue Crépeau,
1851679287,node,566,Rue Parent,
1851679291,node,569,Rue Parent,
1851679295,node,570,Croissant des Carouges,
1851679317,node,570,Rue Terry-Fox,
1851679322,node,573,Rue Parent,
1851679329,node,574,Rue Deslongchamps,
1851679337,node,575,Croissant des Carouges,
1851679343,node,575,Montée Masson,
1851679347,node,575,Rue du Grand-Héron,
1851679367,node,576,Montée Masson,
1851679371,node,576,Rue des Éperviers,
1851679374,node,578,Rue Deslongchamps,
1851679375,node,579,Rue Deslongchamps,
1851679376,node,580,Place des Colibris,
1851679380,node,580,Rue des Martins-Pêcheurs,
1851679384,node,585,Rue des Martins-Pêcheurs,
1851679399,node,589,Avenue de l'Étang,
1851679400,node,591,Rue Brien,
1851679401,node,592,Avenue de l'Étang,
1851679402,node,592,Rue Duhamel,
1851679403,node,593,Avenue de l'Étang,
1851679406,node,593,Rue Duhamel,
1851679422,node,595,Rue Brien,
1851679425,node,595,Rue du Grand-Héron,
1851679426,node,596,Rue Brien,
1851679427,node,596,Rue Parent,
1851679428,node,598,Avenue de l'Étang,
1851679430,node,599,Place du Grand-Héron,
1851679434,node,599,Rue du Grand-Héron,
1851679451,node,600,Avenue de l'Envolée,
1851679452,node,600,Place du Grand-Héron,
1851679453,node,600,Rue Brien,
1851679454,node,600,Rue Brien,
1851679455,node,600,Rue des Éperviers,
1851679459,node,603,Rue Marchand,
1851679476,node,604,Rue Brien,
1851679477,node,605,Montée Masson,
1851679478,node,605,Place des Charmilles,
1851679479,node,607,Rue Brien,
1851679480,node,608,Avenue de l'Envolée,
1851679483,node,608,Place des Charmilles,
1851679498,node,609,Rue Deslongchamps,
1851679501,node,611,Rue Brien,
1851679502,node,611,Rue du Grand-Héron,
1851679503,node,612,Rue Deslongchamps,
1851679504,node,612,Rue Marchand,
1851679506,node,615,Avenue de l'Envolée,
1851679509,node,615,Avenue de l'Envolée,
1851679525,node,615,Montée Masson,
1851679528,node,616,Rue Deslongchamps,
1851679529,node,616,Rue Marchand,
1851679530,node,619,Avenue Crépeau,
1851679531,node,620,Avenue de l'Envolée,
1851679532,node,620,Place des Charmilles,
1851679546,node,620,Rue Deslongchamps,
1851679550,node,620,Rue Parent,
1851679554,node,621,Avenue de l'Étang,
1851679555,node,621,Rue Marchand,
1851679556,node,623,Rue Brien,
1851679557,node,623,Rue des Éperviers,
1851679558,node,624,Rue Brien,
1851679572,node,624,Rue Marchand,
1851679577,node,625,Avenue de l'Envolée,
1851679584,node,625,Avenue de l'Envolée,
1851679588,node,625,Avenue de l'Étang,
1851679592,node,625,Avenue de la Gare,
1851679595,node,625,Rue Marchand,
1851679610,node,626,Avenue Crépeau,
1851679617,node,626,Avenue de l'Étang,
1851679623,node,627,Rue des Éperviers,
1851679627,node,628,Rue Brien,
1851679628,node,629,Place des Charmilles,
1851679629,node,630,Avenue de l'Envolée,
1851679638,node,632,Rue des Éperviers,
1851679642,node,633,Rue Brien,
1851679647,node,634,Avenue de l'Étang,
1851679650,node,635,Avenue de l'Envolée,
1851679653,node,635,Croissant du Grand-Duc,
1851679654,node,635,Rue Parent,
1851679655,node,637,Avenue Crépeau,
1851679663,node,637,Rue Mercier,
1851679667,node,638,Avenue Crépeau,
1851679671,node,638,Rue Mercier,
1851679674,node,640,Avenue de l'Envolée,
1851679678,node,643,Avenue Crépeau,
1851679681,node,643,Croissant Taschereau,
1851679684,node,643,Rue Beauregard,
1851679688,node,643,Rue Chauveau,
1851679691,node,644,Croissant du Grand-Duc,
1851679695,node,645,Avenue de l'Envolée,
1851679698,node,645,Montée Masson,
1851679702,node,645,Rue Brien,
1851679705,node,646,Rue Chauveau,
1851679709,node,646,Rue des Éperviers,
1851679712,node,647,Rue Beauregard,
1851679716,node,647,Rue des Éperviers,
1851679719,node,648,Avenue Crépeau,
1851679722,node,648,Place du Grand-Héron,
1851679726,node,648,Rue Brien,
1851679736,node,649,Rue Beauregard,
1851679737,node,65,Montée Masson,
